Name	version	spawnable	rare	level	maxlevel	levelreq	classspecific	class	classlevelreq	frequency	group	mod1code	mod1param	mod1min	mod1max	mod2code	mod2param	mod2min	mod2max	mod3code	mod3param	mod3min	mod3max	transformcolor	itype1	itype2	itype3	itype4	itype5	itype6	itype7	etype1	etype2	etype3	etype4	etype5	multiply	add
Sharp	100	1	1	55		50				6	111	att		49	76	dmg-max		7	25						lcha												0	0
Glimmering	100	1	1	1	15	1				2	112	light		1	1										wand	staf	ring	amul	orb								0	0
Glowing	100	1	1	6	25	4				2	112	light		2	2									lyel	wand	staf	ring	amul	orb								0	0
Bright	100	1	1	1		1				2	112	light		1	1	att		10	10						jewl												0	0
Screaming	100	1	1	10	25	7				6	113	howl		32	32									oran	miss							miss	swor	axe	wand	orb	0	0
Howling	100	1	1	16	50	12				6	113	howl		64	64									oran	miss							miss	swor	axe	wand	orb	0	0
Wailing	100	1	1	20		13				6	113	howl		128	128									oran	miss							miss	swor	axe	wand	orb	0	0
Screaming	100	1	1	10	25	7				8	113	howl		32	32									oran	miss												0	0
Howling	100	1	1	16	50	12				8	113	howl		64	64									oran	miss												0	0
Wailing	100	1	1	24		18				8	113	howl		128	128									oran	miss												0	0
Felicitous	100	1	1	5		3				8	114	mag%		10	20										ring	amul	circ										0	0
Fortuitous	100	1	1	12		8				8	114	mag%		22	30										ring	amul	circ										0	0
Emerald	100	1	1	16		12				8	114	mag%		5	12									dgrn	jewl												0	0
Lucky	100	1	1	12	70	10				24	114	mag%		7	18	gold%		10	20						mcha												0	0
Lucky	100	1	1	33		30				12	114	mag%		15	27	gold%		20	30						mcha												0	0
Lucky	100	1	0	63		60				6	114	mag%		22	33	gold%		30	40						mcha												0	0
Lucky	100	1	1	21	50	10				24	114	mag%		15	22	gold%		20	30						lcha												0	0
Lucky	100	1	1	38		35				12	114	mag%		22	37	gold%		30	40						lcha												0	0
Lucky	100	1	0	55		50				6	114	mag%		30	52	gold%		40	50						lcha												0	0
Lizard's	100	1	1	3	40	2				8	115	mana		4	7										armo	ring	amul	rod	orb								0	0
Snake's	100	1	1	6	60	4				8	115	mana		5	10										shld	rod	belt	ring	amul	circ							0	0
Serpent's	100	1	1	14		10				6	115	mana		11	20										shld	rod	belt	ring	amul	circ							0	0
Serpent's	100	1	1	37		27				4	115	mana		16	30										tors	boot	glov	weap	orb			rod					0	0
Drake's	100	1	1	20	40	15				4	115	mana		31	45									cblu	rod	ring	amul	orb	circ								0	0
Dragon's	100	1	1	24	60	18				4	115	mana		46	60									cblu	rod	ring	amul	orb	circ								0	0
Dragon's	100	1	1	52		39				4	115	mana		46	60									cblu	tors	boot	glov										0	0
Wyrm's	100	1	1	30		22				4	115	mana		61	90									cblu	rod	ring	amul	orb	circ								0	0
Great Wyrm's	100	1	1	37		29				4	115	mana		91	135									cblu	rod	ring	amul	orb	circ								0	0
Bahamut's	100	1	1	45		37				4	115	mana		136	180									cblu	rod	ring	amul	orb	circ								0	0
Zircon	100	1	1	3	40	2				4	115	mana		10	20									cblu	jewl												0	0
Jacinth	100	1	1	17	70	12				4	115	mana		22	30									cblu	jewl												0	0
Turquoise	100	1	1	29		21				4	115	mana		32	40									cblu	jewl												0	0
Mnemonic	100	1	1	25		18				2	115	mana/lvl	6											cblu	helm												0	0
Mnemonic	100	1	1	25		18				2	115	mana/enr	128											cblu	helm												0	0
Lizard's	100	1	0	1	20	1				24	115	mana		4	10	regen-mana		10	20						lcha												0	0
Lizard's	100	1	0	7	35	5				24	115	mana		12	19	regen-mana		15	35						lcha												0	0
Lizard's	100	1	0	15	45	10				24	115	mana		21	30	regen-mana		20	45						lcha												0	0
Snake's	100	1	0	24	60	20				12	115	mana		31	39	regen-mana		25	50						lcha												0	0
Snake's	100	1	0	31	70	30				12	115	mana		40	49	regen-mana		40	60						lcha												0	0
Snake's	100	1	0	40	80	40				12	115	mana		51	58	regen-mana		50	70						lcha												0	0
Serpent's	100	1	1	48	85	50				6	115	mana		60	69	regen-mana		55	80						lcha												0	0
Serpent's	100	1	1	60	90	65				6	115	mana		70	78	regen-mana		55	80						lcha												0	0
Serpent's	100	1	1	81		85				3	115	mana		79	88	regen-mana		55	80						lcha												0	0
Serpent's	100	1	1	81		85				3	115	mana/enr		64	64	regen-mana		55	80						lcha												0	0
Shimmering	100	1	1	6	30	4				10	116	res-all		3	10									lpur	shld	tors											0	0
Rainbow	100	1	1	18	50	13				10	116	res-all		8	12									lpur	shld	tors											0	0
Scintillating	100	1	1	28	70	21				10	116	res-all		12	15									lpur	shld	tors											0	0
Prismatic	100	1	1	39		31				8	116	res-all		16	25									lpur	shld	tors											0	0
Chromatic	100	1	1	50		42				8	116	res-all		21	40									lpur	shld	tors											0	0
Shimmering	100	1	1	8	30	6				10	116	res-all		3	7									lpur	amul	circ											0	0
Rainbow	100	1	1	21	60	15				10	116	res-all		8	15									lpur	amul	circ											0	0
Scintillating	100	1	1	34	70	25				10	116	res-all		12	20									lpur	amul	circ											0	0
Prismatic	100	1	1	42		31				8	116	res-all		16	25									lpur	amul	circ											0	0
Chromatic	100	1	1	55		41				6	116	res-all		21	35									lpur	amul	circ											0	0
Shimmering	100	1	1	45		37				6	116	res-all		5	10									lpur	ring												0	0
Rainbow	100	1	1	56		48				4	116	res-all		9	15									lpur	ring												0	0
Scintillating	100	1	1	67		59				4	116	res-all		13	18									lpur	ring												0	0
Shimmering	100	1	1	16		12				2	116	res-all		5	10									lpur	jewl												0	0
Scintillating	100	1	1	34		26				2	116	res-all		11	15									lpur	jewl												0	0
Shimmering	100	1	0	25	55	20				10	116	res-all		3	9	dmg-elem		10	15						lcha												0	0
Shimmering	100	1	1	45		40				5	116	res-all		8	12	dmg-elem		15	20						lcha												0	0
Shimmering	100	1	1	65		60				1	116	res-all		13	15	dmg-elem		20	25						lcha												0	0
Azure	100	1	1	5	30	3				4	117	res-cold		5	10										armo	rod	ring	amul	orb	circ							0	0
Lapis	100	1	1	12		9				8	117	res-cold		11	20										armo	ring	amul	orb	circ								0	0
Lapis	100	1	1	35		26				4	117	res-cold		11	20										rod							orb					0	0
Cobalt	100	1	1	18		13				6	117	res-cold		21	30										armo	ring	amul	orb	circ								0	0
Cobalt	100	1	1	55		41				4	117	res-cold		21	30										rod							orb					0	0
Sapphire	100	1	1	25		18				6	117	res-cold		31	40									lblu	rod	boot	amul	orb	circ								0	0
Lapis Lazuli	100	1	1	2	45	1				8	117	res-cold		5	10									lblu	jewl												0	0
Sapphire	100	1	1	19		14				8	117	res-cold		16	30									lblu	jewl												0	0
Garnet	100	1	1	2	45	1				8	117	res-fire		5	15									lred	jewl												0	0
Ruby	100	1	1	18		13				8	117	res-fire		16	30									lred	jewl												0	0
Camphor	100	1	1	2	45	1				8	117	res-ltng		5	15									lyel	jewl												0	0
Ambergris	100	1	1	19		14				8	117	res-ltng		16	30									lyel	jewl												0	0
Beryl	100	1	1	2	45	1				8	117	res-pois		5	15									cgrn	jewl												0	0
Jade	100	1	1	19		14				8	117	res-pois		16	30									cgrn	jewl												0	0
Azure	100	1	0	10	55	10				24	117	res-cold		7	15	dmg-cold		10	15						lcha												0	0
Lapis	100	1	0	25	75	20				12	117	res-cold		16	20	dmg-cold		15	20						lcha												0	0
Cobalt	100	1	1	45		40				6	117	res-cold		21	25	dmg-cold		20	25						lcha												0	0
Sapphire	100	1	1	60		55				3	117	res-cold		26	30	dmg-cold		25	30						lcha												0	0
Russet	100	1	1	12	30	9				8	118	res-fire		11	20										armo	ring	amul	orb	circ								0	0
Russet	100	1	1	35	50	26				2	118	res-fire		11	20										rod							orb					0	0
Garnet	100	1	1	18		13				6	118	res-fire		21	30										armo	ring	amul	orb	circ								0	0
Garnet	100	1	1	55		41				2	118	res-fire		21	30										rod							orb					0	0
Ruby	100	1	1	25		18				6	118	res-fire		31	40									lred	rod	boot	amul	orb	circ								0	0
Crimson	100	1	0	10	55	10				24	118	res-fire		7	15	dmg-fire		10	15						lcha												0	0
Russet	100	1	0	25	75	20				12	118	res-fire		16	20	dmg-fire		15	20						lcha												0	0
Garnet	100	1	1	45		40				6	118	res-fire		21	25	dmg-fire		20	25						lcha												0	0
Ruby	100	1	1	60		55				3	118	res-fire		26	30	dmg-fire		25	30						lcha												0	0
Tangerine	100	1	1	5	30	3				8	119	res-ltng		5	10										armo	rod	ring	amul	orb	circ							0	0
Ocher	100	1	1	12	50	9				8	119	res-ltng		11	20										armo	ring	amul	orb	circ								0	0
Ocher	100	1	1	35		26				2	119	res-ltng		11	20										rod							orb					0	0
Coral	100	1	1	18		13				6	119	res-ltng		21	30										armo	ring	amul	orb	circ								0	0
Coral	100	1	1	55		41				2	119	res-ltng		21	30										rod							orb					0	0
Amber	100	1	1	25		18				6	119	res-ltng		31	40									lyel	rod	boot	amul	orb	circ								0	0
Tangerine	100	1	0	10	55	10				24	119	res-ltng		7	15	dmg-ltng		10	15						lcha												0	0
Ocher	100	1	0	25	75	20				12	119	res-ltng		16	20	dmg-ltng		15	20						lcha												0	0
Coral	100	1	1	45		40				6	119	res-ltng		21	25	dmg-ltng		20	25						lcha												0	0
Amber	100	1	1	60		55				3	119	res-ltng		26	30	dmg-ltng		25	30						lcha												0	0
Beryl	100	1	1	5	30	3				8	120	res-pois		5	10										armo	rod	ring	amul	orb	circ							0	0
Viridian	100	1	1	12	50	9				8	120	res-pois		11	20										armo	ring	amul	orb	circ								0	0
Viridian	100	1	1	35		26				2	120	res-pois		11	20										rod							orb					0	0
Jade	100	1	1	18		13				6	120	res-pois		21	30										armo	ring	amul	orb	circ								0	0
Jade	100	1	1	55		41				2	120	res-pois		21	30										rod							orb					0	0
Emerald	100	1	1	25		18				6	120	res-pois		31	40									cgrn	rod	boot	amul	orb	circ								0	0
Beryl	100	1	0	10	55	10				24	120	res-pois		7	15	dmg-pois	75	50	50						lcha												0	0
Viridian	100	1	0	25		20				12	120	res-pois		16	20	dmg-pois	75	75	75						lcha												0	0
Jade	100	1	1	45		40				6	120	res-pois		21	25	dmg-pois	75	100	100						lcha												0	0
Emerald	100	1	1	60		55				3	120	res-pois		26	30	dmg-pois	75	125	125						lcha												0	0
Triumphant	100	1	1	3	20	2				8	121	mana-kill		2	3										amul	ring	circ										0	0
Victorious	100	1	1	35		12				8	121	mana-kill		3	8										weap												0	0
Aureolin	100	1	1	45		16				8	121	mana-kill		2	4										jewl												0	0
Mechanist's	100	1	1	10		7				6	122	sock		1	2										weap	shld	helm	tors	circ			thro					0	0
Artificer's	100	1	1	33		25				5	122	sock	3												weap	shld	helm	tors				thro					0	0
Jeweler's	100	1	1	55		47				3	122	sock	4												weap	shld	helm	tors				thro					0	0
Assamic	100	1	1	3	15	1				4	123	att-demon		25	50	dmg-demon		10	25						weap	circ						wand	orb				0	0
Arcadian	100	1	1	15	30	11				4	123	att-demon		51	100	dmg-demon		26	50						weap	circ						wand	orb				0	0
Unearthly	100	1	1	25	65	18				2	123	att-demon		101	150	dmg-demon		51	100						weap							wand	orb				0	0
Astral	100	1	1	35		26				2	123	att-demon		151	200	dmg-demon		101	150						weap							wand	orb				0	0
Elysian	100	1	1	45		33				2	123	att-demon		201	300	dmg-demon		151	200					dgld	weap							wand	orb				0	0
Celestial	100	1	1	55		41				2	123	att-demon		301	400	dmg-demon		201	300					dgld	weap							wand	orb				0	0
Diamond	100	1	1	26		19				2	123	att-demon		25	50	dmg-demon		25	40						jewl												0	0
Sage's	100	1	1	59		50				2	125	allskills		1	1										amul	tors	shld										0	0
Sage's	100	1	1	85		80				1	125	allskills		1	2										ring	belt											0	0
Omniscient	100	1	1	86		80				2	125	allskills		2	2										tors	amul											0	0
Maiden's	100	1	1	36		27	ama			8	125	ama		1	1										amul	circ											0	0
Maiden's	100	1	1	55		47	ama			2	125	ama		1	1										tors												0	0
Valkyrie's	100	1	1	86		75	ama			2	125	ama		2	2									cgrn	tors												0	0
Valkyrie's	100	1	1	86		67	ama			4	125	ama		2	2									cgrn	amul	circ											0	0
Maiden's	100	1	1	30		22	ama			8	125	ama		1	1										miss	spea											0	0
Valkyrie's	100	1	1	50		42	ama			4	125	ama		2	2									cgrn	miss	spea											0	0
Monk's	100	1	1	55		47	pal			2	125	pal		1	1										tors												0	0
Monk's	100	1	1	36		27	pal			8	125	pal		1	1										amul	circ											0	0
Priest's	100	1	1	86		75	pal			2	125	pal		2	2									cgrn	tors												0	0
Priest's	100	1	1	86		67	pal			4	125	pal		2	2									cgrn	amul	circ											0	0
Monk's	100	1	1	30		22	pal			8	125	pal		1	1										scep	ashd											0	0
Priest's	100	1	1	50		42	pal			4	125	pal		2	2									cgrn	scep	ashd											0	0
Monk's	100	1	1	35		27	pal			8	125	pal		1	1										swor	mace	hamm	shld									0	0
Priest's	100	1	1	65		58	pal			4	125	pal		2	2									cgrn	swor	mace	hamm	shld									0	0
Summoner's	100	1	1	36		27	nec			8	125	nec		1	1										amul	circ											0	0
Summoner's	100	1	1	55		47	nec			2	125	nec		1	1										tors												0	0
Necromancer's	100	1	1	86		75	nec			2	125	nec		2	2									cgrn	tors												0	0
Necromancer's	100	1	1	86		67	nec			4	125	nec		2	2									cgrn	amul	circ											0	0
Summoner's	100	1	1	30		22	nec			8	125	nec		1	1										wand	knif	head										0	0
Necromancer's	100	1	1	50		42	nec			4	125	nec		2	2									cgrn	wand	knif	head										0	0
Angel's	100	1	1	36		27	sor			8	125	sor		1	1										amul	circ											0	0
Angel's	100	1	1	55		47	sor			2	125	sor		1	1										tors												0	0
Arch-Angel's	100	1	1	86		75	sor			2	125	sor		2	2									cgrn	tors												0	0
Arch-Angel's	100	1	1	86		67	sor			4	125	sor		2	2									cgrn	amul	circ											0	0
Angel's	100	1	1	30		22	sor			8	125	sor		1	1										staf	orb											0	0
Arch-Angel's	100	1	1	50		42	sor			4	125	sor		2	2									cgrn	staf	orb											0	0
Slayer's	100	1	1	36		27	bar			8	125	bar		1	1										amul	circ											0	0
Slayer's	100	1	1	55		47	bar			2	125	bar		1	1										tors												0	0
Berserker's	100	1	1	86		75	bar			2	125	bar		2	2									cgrn	tors												0	0
Berserker's	100	1	1	86		67	bar			4	125	bar		2	2									cgrn	amul	circ											0	0
Slayer's	100	1	1	30		22	bar			8	125	bar		1	1										tkni	axe	spea	club	swor	hamm	mace	jave					0	0
Berserker's	100	1	1	50		42	bar			2	125	bar		2	2									cgrn	tkni	axe	spea	club	swor	hamm	mace	jave					0	0
Slayer's	100	1	1	30		22	bar			8	125	bar		1	1										phlm												0	0
Berserker's	100	1	1	50		42	bar			4	125	bar		2	2									cgrn	phlm												0	0
Shaman's	100	1	1	36		27	dru			8	125	dru		1	1										amul	circ											0	0
Shaman's	100	1	1	55		47	dru			2	125	dru		1	1										tors												0	0
Hierophant's	100	1	1	86		75	dru			2	125	dru		2	2									cgrn	tors												0	0
Hierophant's	100	1	1	86		67	dru			4	125	dru		2	2									cgrn	amul	circ											0	0
Shaman's	100	1	1	30		22	dru			8	125	dru		1	1										club	pelt											0	0
Hierophant's	100	1	1	50		42	dru			4	125	dru		2	2									cgrn	club	pelt											0	0
Magekiller's	100	1	1	36		27	ass			8	125	ass		1	1										amul	circ											0	0
Magekiller's	100	1	1	55		47	ass			2	125	ass		1	1										tors												0	0
Witch-hunter's	100	1	1	86		75	ass			2	125	ass		2	2									cgrn	tors												0	0
Witch-hunter's	100	1	1	86		67	ass			4	125	ass		2	2									cgrn	amul	circ											0	0
Magekiller's	100	1	1	30		22	ass			8	125	ass		1	1										h2h												0	0
Witch-hunter's	100	1	1	50		42	ass			4	125	ass		2	2									cgrn	h2h												0	0
Fletcher's	100	1	1	20		15	ama			2	125	skilltab	0	1	1										miss	glov											0	0
Bowyer's	100	1	1	40		30	ama			2	125	skilltab	0	2	2									lgld	miss	glov											0	0
Archer's	100	1	1	60		45	ama			2	125	skilltab	0	3	3									lgld	miss	glov											0	0
Acrobat's	100	1	1	20		15	ama			2	125	skilltab	1	1	1										glov	amul	circ										0	0
Gymnast's	100	1	1	40		30	ama			2	125	skilltab	1	2	2									lgld	glov	amul	circ										0	0
Athlete's	100	1	1	60		45	ama			2	125	skilltab	1	3	3									lgld	glov	amul	circ										0	0
Harpoonist's	100	1	1	20		15	ama			2	125	skilltab	2	1	1										spea	glov											0	0
Spearmaiden's	100	1	1	40		30	ama			2	125	skilltab	2	2	2									lgld	spea	glov											0	0
Lancer's	100	1	1	60		45	ama			2	125	skilltab	2	3	3									lgld	spea	glov											0	0
Burning	100	1	1	20		15	sor			2	125	skilltab	3	1	1										staf	orb	amul	circ									0	0
Blazing	100	1	1	40		30	sor			2	125	skilltab	3	2	2									lgld	staf	orb	amul	circ									0	0
Volcanic	100	1	1	60		45	sor			2	125	skilltab	3	3	3									lgld	staf	orb	amul	circ									0	0
Sparking	100	1	1	20		15	sor			2	125	skilltab	4	1	1										staf	orb	amul	circ									0	0
Charged	100	1	1	40		30	sor			2	125	skilltab	4	2	2									lgld	staf	orb	amul	circ									0	0
Powered	100	1	1	60		45	sor			2	125	skilltab	4	3	3									lgld	staf	orb	amul	circ									0	0
Chilling	100	1	1	20		15	sor			2	125	skilltab	5	1	1										staf	orb	amul	circ									0	0
Freezing	100	1	1	40		30	sor			2	125	skilltab	5	2	2									lgld	staf	orb	amul	circ									0	0
Glacial	100	1	1	60		45	sor			2	125	skilltab	5	3	3									lgld	staf	orb	amul	circ									0	0
Hexing	100	1	1	20		15	nec			2	125	skilltab	6	1	1										wand	head	amul	circ									0	0
Blighting	100	1	1	40		30	nec			2	125	skilltab	6	2	2									lgld	wand	head	amul	circ									0	0
Accursed	100	1	1	60		45	nec			2	125	skilltab	6	3	3									lgld	wand	head	amul	circ									0	0
Fungal	100	1	1	20		15	nec			2	125	skilltab	7	1	1										wand	head	amul	knif	circ			tkni					0	0
Noxious	100	1	1	40		30	nec			2	125	skilltab	7	2	2									lgld	wand	head	amul	knif	circ			tkni					0	0
Venomous	100	1	1	60		45	nec			2	125	skilltab	7	3	3									lgld	wand	head	amul	knif	circ			tkni					0	0
Graverobber's	100	1	1	20		15	nec			2	125	skilltab	8	1	1										wand	head	amul	circ									0	0
Vodoun	100	1	1	40		30	nec			2	125	skilltab	8	2	2									lgld	wand	head	amul	circ									0	0
Golemlord's	100	1	1	60		45	nec			2	125	skilltab	8	3	3									lgld	wand	head	amul	circ									0	0
Lion Branded	100	1	1	20		15	pal			2	125	skilltab	9	1	1										scep	swor	mace	shld	ashd	amul	circ						0	0
Hawk Branded	100	1	1	40		30	pal			2	125	skilltab	9	2	2									lgld	scep	swor	mace	shld	ashd	amul	circ						0	0
Rose Branded	100	1	1	60		45	pal			2	125	skilltab	9	3	3									lgld	scep	swor	mace	shld	ashd	amul	circ						0	0
Captain's	100	1	1	20		15	pal			2	125	skilltab	10	1	1										scep	swor	mace	shld	ashd	amul	circ						0	0
Commander's	100	1	1	40		30	pal			2	125	skilltab	10	2	2									lgld	scep	swor	mace	shld	ashd	amul	circ						0	0
Marshal's	100	1	1	60		45	pal			2	125	skilltab	10	3	3									lgld	scep	swor	mace	shld	ashd	amul	circ						0	0
Preserver's	100	1	1	20		15	pal			2	125	skilltab	11	1	1										shld	ashd	amul	circ									0	0
Warder's	100	1	1	40		30	pal			2	125	skilltab	11	2	2									lgld	shld	ashd	amul	circ									0	0
Guardian's	100	1	1	60		45	pal			2	125	skilltab	11	3	3									lgld	shld	ashd	amul	circ									0	0
Expert's	100	1	1	20		15	bar			2	125	skilltab	12	1	1										phlm	weap						miss	rod	wand	orb		0	0
Veteran's	100	1	1	40		30	bar			2	125	skilltab	12	2	2									lgld	phlm	weap						miss	rod	wand	orb		0	0
Master's	100	1	1	60		45	bar			2	125	skilltab	12	3	3									lgld	phlm	weap						miss	rod	wand	orb		0	0
Fanatic	100	1	1	20		15	bar			2	125	skilltab	13	1	1										phlm	weap	amul					miss	rod	wand	orb		0	0
Raging	100	1	1	40		30	bar			2	125	skilltab	13	2	2									lgld	phlm	weap	amul					miss	rod	wand	orb		0	0
Furious	100	1	1	60		45	bar			2	125	skilltab	13	3	3									lgld	phlm	weap	amul					miss	rod	wand	orb		0	0
Sounding	100	1	1	20		15	bar			2	125	skilltab	14	1	1										phlm	weap	amul					miss	rod	wand	orb		0	0
Resonant	100	1	1	40		30	bar			2	125	skilltab	14	2	2									lgld	phlm	weap	amul					miss	rod	wand	orb		0	0
Echoing	100	1	1	60		45	bar			2	125	skilltab	14	3	3									lgld	phlm	weap	amul					miss	rod	wand	orb		0	0
Trainer's	100	1	1	20		15	dru			2	125	skilltab	15	1	1										club	pelt	amul	circ									0	0
Caretaker's	100	1	1	40		30	dru			2	125	skilltab	15	2	2									lgld	club	pelt	amul	circ									0	0
Keeper's	100	1	1	60		45	dru			2	125	skilltab	15	3	3									lgld	club	pelt	amul	circ									0	0
Spiritual	100	1	1	20		15	dru			2	125	skilltab	16	1	1										club	pelt	amul	circ									0	0
Feral	100	1	1	40		30	dru			2	125	skilltab	16	2	2									lgld	club	pelt	amul	circ									0	0
Communal	100	1	1	60		45	dru			2	125	skilltab	16	3	3									lgld	club	pelt	amul	circ									0	0
Nature's	100	1	1	20		15	dru			2	125	skilltab	17	1	1										club	pelt	amul	circ									0	0
Terra's	100	1	1	40		30	dru			2	125	skilltab	17	2	2									lgld	club	pelt	amul	circ									0	0
Gaea's	100	1	1	60		45	dru			2	125	skilltab	17	3	3									lgld	club	pelt	amul	circ									0	0
Entrapping	100	1	1	20		15	ass			2	125	skilltab	18	1	1										h2h	amul	circ										0	0
Trickster's	100	1	1	40		30	ass			2	125	skilltab	18	2	2									lgld	h2h	amul	circ										0	0
Cunning	100	1	1	60		45	ass			2	125	skilltab	18	3	3									lgld	h2h	amul	circ										0	0
Mentalist's	100	1	1	20		15	ass			2	125	skilltab	19	1	1										h2h	amul	circ										0	0
Psychic	100	1	1	40		30	ass			2	125	skilltab	19	2	2									lgld	h2h	amul	circ										0	0
Shadow	100	1	1	60		45	ass			2	125	skilltab	19	3	3									lgld	h2h	amul	circ										0	0
Shogukusha's	100	1	1	20		15	ass			2	125	skilltab	20	1	1										h2h	amul	glov	circ									0	0
Sensei's	100	1	1	40		30	ass			2	125	skilltab	20	2	2									lgld	h2h	amul	glov	circ									0	0
Kenshi's	100	1	1	60		45	ass			2	125	skilltab	20	3	3									lgld	h2h	amul	glov	circ									0	0
Burning	100	1	1	50		42	sor			2	125	skilltab	3	1	1										glov												0	0
Sparking	100	1	1	50		42	sor			2	125	skilltab	4	1	1										glov												0	0
Chilling	100	1	1	50		42	sor			2	125	skilltab	5	1	1										glov												0	0
Hexing	100	1	1	50		42	nec			2	125	skilltab	6	1	1										glov												0	0
Fungal	100	1	1	50		42	nec			2	125	skilltab	7	1	1										glov												0	0
Graverobber's	100	1	1	50		42	nec			2	125	skilltab	8	1	1										glov												0	0
Lion Branded	100	1	1	50		42	pal			2	125	skilltab	9	1	1										glov												0	0
Captain's	100	1	1	50		42	pal			2	125	skilltab	10	1	1										glov												0	0
Preserver's	100	1	1	50		42	pal			2	125	skilltab	11	1	1										glov												0	0
Expert's	100	1	1	50		42	bar			2	125	skilltab	12	1	1										glov												0	0
Fanatic	100	1	1	50		42	bar			2	125	skilltab	13	1	1										glov												0	0
Sounding	100	1	1	50		42	bar			2	125	skilltab	14	1	1										glov												0	0
Trainer's	100	1	1	50		42	dru			2	125	skilltab	15	1	1										glov												0	0
Spiritual	100	1	1	50		42	dru			2	125	skilltab	16	1	1										glov												0	0
Nature's	100	1	1	50		42	dru			2	125	skilltab	17	1	1										glov												0	0
Fletcher's	100	1	1	50		42	ama			1	125	skilltab	0	1	1	dex		5	10	vit		5	10	oran	lcha												0	0
Acrobat's	100	1	1	50		42	ama			1	125	skilltab	1	1	1	dex		5	10	vit		5	10	oran	lcha												0	0
Harpoonist's	100	1	1	50		42	ama			1	125	skilltab	2	1	1	dex		5	10	vit		5	10	oran	lcha												0	0
Burning	100	1	1	50		42	sor			1	125	skilltab	3	1	1	enr		5	10	vit		5	10	cblu	lcha												0	0
Sparking	100	1	1	50		42	sor			1	125	skilltab	4	1	1	enr		5	10	vit		5	10	cblu	lcha												0	0
Chilling	100	1	1	50		42	sor			1	125	skilltab	5	1	1	enr		5	10	vit		5	10	cblu	lcha												0	0
Hexing	100	1	1	50		42	nec			1	125	skilltab	6	1	1	enr		5	10	vit		5	10	bwht	lcha												0	0
Fungal	100	1	1	50		42	nec			1	125	skilltab	7	1	1	enr		5	10	vit		5	10	bwht	lcha												0	0
Graverobber's	100	1	1	50		42	nec			1	125	skilltab	8	1	1	enr		5	10	vit		5	10	bwht	lcha												0	0
Lion Branded	100	1	1	50		42	pal			1	125	skilltab	9	1	1	str		5	10	vit		5	10	dyel	lcha												0	0
Captain's	100	1	1	50		42	pal			1	125	skilltab	10	1	1	str		5	10	vit		5	10	dyel	lcha												0	0
Preserver's	100	1	1	50		42	pal			1	125	skilltab	11	1	1	str		5	10	vit		5	10	dyel	lcha												0	0
Expert's	100	1	1	50		42	bar			1	125	skilltab	12	1	1	str		5	10	vit		5	10	dred	lcha												0	0
Fanatic	100	1	1	50		42	bar			1	125	skilltab	13	1	1	str		5	10	vit		5	10	dred	lcha												0	0
Sounding	100	1	1	50		42	bar			1	125	skilltab	14	1	1	str		5	10	vit		5	10	dred	lcha												0	0
Trainer's	100	1	1	50		42	dru			1	125	skilltab	15	1	1	dex		5	10	vit		5	10	dgrn	lcha												0	0
Spiritual	100	1	1	50		42	dru			1	125	skilltab	16	1	1	dex		5	10	vit		5	10	dgrn	lcha												0	0
Nature's	100	1	1	50		42	dru			1	125	skilltab	17	1	1	dex		5	10	vit		5	10	dgrn	lcha												0	0
Entrapping	100	1	1	50		42	ass			1	125	skilltab	18	1	1	dex		5	10	vit		5	10	blac	lcha												0	0
Mentalist's	100	1	1	50		42	ass			1	125	skilltab	19	1	1	dex		5	10	vit		5	10	blac	lcha												0	0
Shogukusha's	100	1	1	50		42	ass			1	125	skilltab	20	1	1	dex		5	10	vit		5	10	blac	lcha												0	0
Fletcher's	100	1	0	72		55	ama			1	125	skilltab	0	1	1										jewl												0	0
Acrobat's	100	1	0	72		55	ama			1	125	skilltab	1	1	1										jewl												0	0
Harpoonist's	100	1	0	72		55	ama			1	125	skilltab	2	1	1										jewl												0	0
Burning	100	1	0	72		55	sor			1	125	skilltab	3	1	1										jewl												0	0
Sparking	100	1	0	72		55	sor			1	125	skilltab	4	1	1										jewl												0	0
Chilling	100	1	0	72		55	sor			1	125	skilltab	5	1	1										jewl												0	0
Hexing	100	1	0	72		55	nec			1	125	skilltab	6	1	1										jewl												0	0
Fungal	100	1	0	72		55	nec			1	125	skilltab	7	1	1										jewl												0	0
Graverobber's	100	1	0	72		55	nec			1	125	skilltab	8	1	1										jewl												0	0
Lion Branded	100	1	0	72		55	pal			1	125	skilltab	9	1	1										jewl												0	0
Captain's	100	1	0	72		55	pal			1	125	skilltab	10	1	1										jewl												0	0
Preserver's	100	1	0	72		55	pal			1	125	skilltab	11	1	1										jewl												0	0
Expert's	100	1	0	72		55	bar			1	125	skilltab	12	1	1										jewl												0	0
Fanatic	100	1	0	72		55	bar			1	125	skilltab	13	1	1										jewl												0	0
Sounding	100	1	0	72		55	bar			1	125	skilltab	14	1	1										jewl												0	0
Trainer's	100	1	0	72		55	dru			1	125	skilltab	15	1	1										jewl												0	0
Spiritual	100	1	0	72		55	dru			1	125	skilltab	16	1	1										jewl												0	0
Nature's	100	1	0	72		55	dru			1	125	skilltab	17	1	1										jewl												0	0
Entrapping	100	1	0	72		55	ass			1	125	skilltab	18	1	1										jewl												0	0
Mentalist's	100	1	0	72		55	ass			1	125	skilltab	19	1	1										jewl												0	0
Shogukusha's	100	1	0	72		55	ass			1	125	skilltab	20	1	1										jewl												0	0
