Name	Source	ChineseName	ChineseEffect	version	spawnable	rare	level	maxlevel	levelreq	classspecific	class	classlevelreq	frequency	group	mod1code	mod1param	mod1min	mod1max	mod2code	mod2param	mod2min	mod2max	mod3code	mod3param	mod3min	mod3max	transformcolor	itype1	itype2	itype3	itype4	itype5	itype6	itype7	etype1	etype2	etype3	etype4	etype5	multiply	add
Captain's	MoreP	Offensive Auras		100	1	1	20		15	pal			2	125	skilltab	10	1	1										scep	swor	mace	shld	ashd	amul	circ						0	0
Commander's	MoreP	Offensive Auras		100	1	1	40		30	pal			2	125	skilltab	10	2	2									lgld	scep	swor	mace	shld	ashd	amul	circ						0	0
Marshal's	MoreP	Offensive Auras		100	1	1	60		45	pal			2	125	skilltab	10	3	3									lgld	scep	swor	mace	shld	ashd	amul	circ						0	0
Preserver's	MoreP	Defensive Auras		100	1	1	20		15	pal			2	125	skilltab	11	1	1										shld	ashd	amul	circ									0	0
Warder's	MoreP	Defensive Auras		100	1	1	40		30	pal			2	125	skilltab	11	2	2									lgld	shld	ashd	amul	circ									0	0
Guardian's	MoreP	Defensive Auras		100	1	1	60		45	pal			2	125	skilltab	11	3	3									lgld	shld	ashd	amul	circ									0	0
Expert's	MoreP	Masteries		100	1	1	20		15	bar			2	125	skilltab	12	1	1										phlm	weap	helm					miss	rod	wand	orb		0	0
Veteran's	MoreP	Masteries		100	1	1	40		30	bar			2	125	skilltab	12	2	2									lgld	phlm	weap	helm					miss	rod	wand	orb		0	0
Master's	MoreP	Masteries		100	1	1	60		45	bar			2	125	skilltab	12	3	3									lgld	phlm	weap	helm					miss	rod	wand	orb		0	0
Fanatic	MoreP	Combat Skills		100	1	1	20		15	bar			2	125	skilltab	13	1	1										phlm	weap	amul					miss	rod	wand	orb		0	0
Raging	MoreP	Combat Skills		100	1	1	40		30	bar			2	125	skilltab	13	2	2									lgld	phlm	weap	amul					miss	rod	wand	orb		0	0
Furious	MoreP	Combat Skills		100	1	1	60		45	bar			2	125	skilltab	13	3	3									lgld	phlm	weap	amul					miss	rod	wand	orb		0	0
Sounding	MoreP	Warcries		100	1	1	20		15	bar			2	125	skilltab	14	1	1										phlm	weap	amul					miss	rod	wand	orb		0	0
Resonant	MoreP	Warcries		100	1	1	40		30	bar			2	125	skilltab	14	2	2									lgld	phlm	weap	amul					miss	rod	wand	orb		0	0
Echoing	MoreP	Warcries		100	1	1	60		45	bar			2	125	skilltab	14	3	3									lgld	phlm	weap	amul					miss	rod	wand	orb		0	0
Trainer's	MoreP	Summoning Skills		100	1	1	20		15	dru			2	125	skilltab	15	1	1										club	pelt	amul	circ									0	0
Caretaker's	MoreP	Summoning Skills		100	1	1	40		30	dru			2	125	skilltab	15	2	2									lgld	club	pelt	amul	circ									0	0
Keeper's	MoreP	Summoning Skills		100	1	1	60		45	dru			2	125	skilltab	15	3	3									lgld	club	pelt	amul	circ									0	0
Spiritual	MoreP	Shape Shifting Skills		100	1	1	20		15	dru			2	125	skilltab	16	1	1										club	pelt	amul	circ									0	0
Feral	MoreP	Shape Shifting Skills		100	1	1	40		30	dru			2	125	skilltab	16	2	2									lgld	club	pelt	amul	circ									0	0
Communal	MoreP	Shape Shifting Skills		100	1	1	60		45	dru			2	125	skilltab	16	3	3									lgld	club	pelt	amul	circ									0	0
Nature's	MoreP	Elemental Skills		100	1	1	20		15	dru			2	125	skilltab	17	1	1										club	pelt	amul	circ									0	0
Terra's	MoreP	Elemental Skills		100	1	1	40		30	dru			2	125	skilltab	17	2	2									lgld	club	pelt	amul	circ									0	0
Gaea's	MoreP	Elemental Skills		100	1	1	60		45	dru			2	125	skilltab	17	3	3									lgld	club	pelt	amul	circ									0	0
Entrapping	MoreP	Traps		100	1	1	20		15	ass			2	125	skilltab	18	1	1										h2h	amul	circ										0	0
Trickster's	MoreP	Traps		100	1	1	40		30	ass			2	125	skilltab	18	2	2									lgld	h2h	amul	circ										0	0
Cunning	MoreP	Traps		100	1	1	60		45	ass			2	125	skilltab	18	3	3									lgld	h2h	amul	circ										0	0
Mentalist's	MoreP	Shadow Disciplines		100	1	1	20		15	ass			2	125	skilltab	19	1	1										h2h	amul	helm	circ									0	0
Psychic	MoreP	Shadow Disciplines		100	1	1	40		30	ass			2	125	skilltab	19	2	2									lgld	h2h	amul	helm	circ									0	0
Shadow	MoreP	Shadow Disciplines		100	1	1	60		45	ass			2	125	skilltab	19	3	3									lgld	h2h	amul	helm	circ									0	0
Shogukusha's	MoreP	Martial Arts		100	1	1	20		15	ass			2	125	skilltab	20	1	1										h2h	amul	glov	circ									0	0
Sensei's	MoreP	Martial Arts		100	1	1	40		30	ass			2	125	skilltab	20	2	2									lgld	h2h	amul	glov	circ									0	0
Kenshi's	MoreP	Martial Arts		100	1	1	60		45	ass			2	125	skilltab	20	3	3									lgld	h2h	amul	glov	circ									0	0
Burning	MoreP	Fire Skills		100	1	1	50		42	sor			2	125	skilltab	3	1	1										glov												0	0
Sparking	MoreP	Lightning Skills		100	1	1	50		42	sor			2	125	skilltab	4	1	1										glov												0	0
Chilling	MoreP	Cold Skills		100	1	1	50		42	sor			2	125	skilltab	5	1	1										glov												0	0
Hexing	MoreP	Curses		100	1	1	50		42	nec			2	125	skilltab	6	1	1										glov												0	0
Fungal	MoreP	Poison and Bone Skills		100	1	1	50		42	nec			2	125	skilltab	7	1	1										glov												0	0
Graverobber's	MoreP	Summoning Skills		100	1	1	50		42	nec			2	125	skilltab	8	1	1										glov												0	0
Lion Branded	MoreP	Combat Skills		100	1	1	50		42	pal			2	125	skilltab	9	1	1										glov												0	0
Captain's	MoreP	Offensive Auras		100	1	1	50		42	pal			2	125	skilltab	10	1	1										glov												0	0
Preserver's	MoreP	Defensive Auras		100	1	1	50		42	pal			2	125	skilltab	11	1	1										glov												0	0
Expert's	MoreP	Masteries		100	1	1	50		42	bar			2	125	skilltab	12	1	1										glov												0	0
Fanatic	MoreP	Combat Skills		100	1	1	50		42	bar			2	125	skilltab	13	1	1										glov												0	0
Sounding	MoreP	Warcries		100	1	1	50		42	bar			2	125	skilltab	14	1	1										glov												0	0
Trainer's	MoreP	Summoning Skills		100	1	1	50		42	dru			2	125	skilltab	15	1	1										glov												0	0
Spiritual	MoreP	Shape Shifting Skills		100	1	1	50		42	dru			2	125	skilltab	16	1	1										glov												0	0
Nature's	MoreP	Elemental Skills		100	1	1	50		42	dru			2	125	skilltab	17	1	1										glov												0	0
Fletcher's	MoreP	Bow and Crossbow Skills		100	1	1	50		42	ama			1	125	skilltab	0	1	1	dex		5	10	vit		5	10	oran	lcha												0	0
Acrobat's	MoreP	Passive and Magic Skills		100	1	1	50		42	ama			1	125	skilltab	1	1	1	dex		5	10	vit		5	10	oran	lcha												0	0
Harpoonist's	MoreP	Javelin and Spear Skills		100	1	1	50		42	ama			1	125	skilltab	2	1	1	dex		5	10	vit		5	10	oran	lcha												0	0
Burning	MoreP	Fire Skills		100	1	1	50		42	sor			1	125	skilltab	3	1	1	enr		5	10	vit		5	10	cblu	lcha												0	0
Sparking	MoreP	Lightning Skills		100	1	1	50		42	sor			1	125	skilltab	4	1	1	enr		5	10	vit		5	10	cblu	lcha												0	0
Chilling	MoreP	Cold Skills		100	1	1	50		42	sor			1	125	skilltab	5	1	1	enr		5	10	vit		5	10	cblu	lcha												0	0
Hexing	MoreP	Curses		100	1	1	50		42	nec			1	125	skilltab	6	1	1	enr		5	10	vit		5	10	bwht	lcha												0	0
Fungal	MoreP	Poison and Bone Skills		100	1	1	50		42	nec			1	125	skilltab	7	1	1	enr		5	10	vit		5	10	bwht	lcha												0	0
Graverobber's	MoreP	Summoning Skills		100	1	1	50		42	nec			1	125	skilltab	8	1	1	enr		5	10	vit		5	10	bwht	lcha												0	0
Lion Branded	MoreP	Combat Skills		100	1	1	50		42	pal			1	125	skilltab	9	1	1	str		5	10	vit		5	10	dyel	lcha												0	0
Captain's	MoreP	Offensive Auras		100	1	1	50		42	pal			1	125	skilltab	10	1	1	str		5	10	vit		5	10	dyel	lcha												0	0
Preserver's	MoreP	Defensive Auras		100	1	1	50		42	pal			1	125	skilltab	11	1	1	str		5	10	vit		5	10	dyel	lcha												0	0
Expert's	MoreP	Masteries		100	1	1	50		42	bar			1	125	skilltab	12	1	1	str		5	10	vit		5	10	dred	lcha												0	0
Fanatic	MoreP	Combat Skills		100	1	1	50		42	bar			1	125	skilltab	13	1	1	str		5	10	vit		5	10	dred	lcha												0	0
Sounding	MoreP	Warcries		100	1	1	50		42	bar			1	125	skilltab	14	1	1	str		5	10	vit		5	10	dred	lcha												0	0
Trainer's	MoreP	Summoning Skills		100	1	1	50		42	dru			1	125	skilltab	15	1	1	dex		5	10	vit		5	10	dgrn	lcha												0	0
Spiritual	MoreP	Shape Shifting Skills		100	1	1	50		42	dru			1	125	skilltab	16	1	1	dex		5	10	vit		5	10	dgrn	lcha												0	0
Nature's	MoreP	Elemental Skills		100	1	1	50		42	dru			1	125	skilltab	17	1	1	dex		5	10	vit		5	10	dgrn	lcha												0	0
Entrapping	MoreP	Traps		100	1	1	50		42	ass			1	125	skilltab	18	1	1	dex		5	10	vit		5	10	blac	lcha												0	0
Mentalist's	MoreP	Shadow Disciplines		100	1	1	50		42	ass			1	125	skilltab	19	1	1	dex		5	10	vit		5	10	blac	lcha												0	0
Shogukusha's	MoreP	Martial Arts		100	1	1	50		42	ass			1	125	skilltab	20	1	1	dex		5	10	vit		5	10	blac	lcha												0	0
Fletcher's	MoreP	Bow and Crossbow Skills		100	1	0	72		55	ama			1	125	skilltab	0	1	1										jewl												0	0
Acrobat's	MoreP	Passive and Magic Skills		100	1	0	72		55	ama			1	125	skilltab	1	1	1										jewl												0	0
Harpoonist's	MoreP	Javelin and Spear Skills		100	1	0	72		55	ama			1	125	skilltab	2	1	1										jewl												0	0
Burning	MoreP	Fire Skills		100	1	0	72		55	sor			1	125	skilltab	3	1	1										jewl												0	0
Sparking	MoreP	Lightning Skills		100	1	0	72		55	sor			1	125	skilltab	4	1	1										jewl												0	0
Chilling	MoreP	Cold Skills		100	1	0	72		55	sor			1	125	skilltab	5	1	1										jewl												0	0
Hexing	MoreP	Curses		100	1	0	72		55	nec			1	125	skilltab	6	1	1										jewl												0	0
Fungal	MoreP	Poison and Bone Skills		100	1	0	72		55	nec			1	125	skilltab	7	1	1										jewl												0	0
Graverobber's	MoreP	Summoning Skills		100	1	0	72		55	nec			1	125	skilltab	8	1	1										jewl												0	0
Lion Branded	MoreP	Combat Skills		100	1	0	72		55	pal			1	125	skilltab	9	1	1										jewl												0	0
Captain's	MoreP	Offensive Auras		100	1	0	72		55	pal			1	125	skilltab	10	1	1										jewl												0	0
Preserver's	MoreP	Defensive Auras		100	1	0	72		55	pal			1	125	skilltab	11	1	1										jewl												0	0
Expert's	MoreP	Masteries		100	1	0	72		55	bar			1	125	skilltab	12	1	1										jewl												0	0
Fanatic	MoreP	Combat Skills		100	1	0	72		55	bar			1	125	skilltab	13	1	1										jewl												0	0
Sounding	MoreP	Warcries		100	1	0	72		55	bar			1	125	skilltab	14	1	1										jewl												0	0
Trainer's	MoreP	Summoning Skills		100	1	0	72		55	dru			1	125	skilltab	15	1	1										jewl												0	0
Spiritual	MoreP	Shape Shifting Skills		100	1	0	72		55	dru			1	125	skilltab	16	1	1										jewl												0	0
Nature's	MoreP	Elemental Skills		100	1	0	72		55	dru			1	125	skilltab	17	1	1										jewl												0	0
Entrapping	MoreP	Traps		100	1	0	72		55	ass			1	125	skilltab	18	1	1										jewl												0	0
Mentalist's	MoreP	Shadow Disciplines		100	1	0	72		55	ass			1	125	skilltab	19	1	1										jewl												0	0
Shogukusha's	MoreP	Martial Arts		100	1	0	72		55	ass			1	125	skilltab	20	1	1										jewl												0	0
Strengthened1	MoreP	Red-Mag		100	1	0	14	70	10				24	130	red-dmg		1	1										scha												0	0
Reinforced1	MoreP	Red-Mag		100	1	0	37		27				12	130	red-dmg		2	2										scha												0	0
Fortified	MoreP	Red-Mag		100	1	0	55		52				6	130	red-dmg		3	3										scha												0	0
Strengthened1	MoreP	red-dmg%		100	1	0	14	70	10				24	130	red-dmg%		1	1										scha												0	0
Reinforced1	MoreP	red-dmg%		100	1	0	37		27				12	130	red-dmg%		2	2										scha												0	0
Fortified	MoreP	red-dmg%		100	1	0	55		52				6	130	red-dmg%		3	3										scha												0	0
Impenetrable	MoreP	red-dmg		100	1	0	40	60	40				3	130	red-mag		1	1	red-dmg		2	2						scha												0	0
Impregnable	MoreP	red-dmg		100	1	0	50		50				2	130	red-mag		2	2	red-dmg		2	4						scha												0	0
Impervious	MoreP	red-dmg		100	1	0	60		60				1	130	red-mag		3	3	red-dmg		3	6						scha												0	0
Aspirant's	MoreP	Mana		100	1	0	14	70	10				24	131	mana		10	15										scha												0	0
Sorcerer's	MoreP	Mana		100	1	0	37		27				12	131	mana		20	25										scha												0	0
Mage's	MoreP	Mana		100	1	0	55		52				6	131	mana		30	30										scha												0	0
Magical	MoreP	MaxMana%		100	1	0	14	70	10				24	131	mana%		2	2										scha												0	0
Mana Tap	MoreP	MaxMana%		100	1	0	37		27				12	131	mana%		4	4										scha												0	0
Arcane	MoreP	MaxMana%		100	1	0	55		52				6	131	mana%		6	6										scha												0	0
Wyrm's	MoreP	Mana		100	1	0	40	60	40				3	131	mana		10	15	mana%		2	2						scha												0	0
Great Wyrm's	MoreP	Mana		100	1	0	50		50				2	131	mana		10	20	mana%		2	4						scha												0	0
Bahamut's	MoreP	Mana		100	1	0	60		60				1	131	mana		15	30	mana%		3	6						scha												0	0
Breathing	MoreP	Life		100	1	0	14	70	10				24	131	hp		10	15										scha												0	0
Living	MoreP	Life		100	1	0	37		27				12	131	hp		20	25										scha												0	0
Thriving	MoreP	Life		100	1	0	55		52				6	131	hp		30	30										scha												0	0
Heartened	MoreP	MaxLife%		100	1	0	14	70	10				24	131	hp%		2	2										scha												0	0
Invigorated	MoreP	MaxLife%		100	1	0	37		27				12	131	hp%		4	4										scha												0	0
Venerable	MoreP	MaxLife%		100	1	0	55		52				6	131	hp%		6	6										scha												0	0
Blooming	MoreP	Life		100	1	0	40	60	40				3	131	hp		10	15	hp%		2	2						scha												0	0
Lifegiving	MoreP	Life		100	1	0	50		50				2	131	hp		10	20	hp%		2	4						scha												0	0
Lifebinder's	MoreP	Life		100	1	0	60		60				1	131	hp		15	30	hp%		3	6						scha												0	0
Weathered	MoreP	Res-All		100	1	0	15	55	10				24	133	res-all		1	3	dmg-elem		3	6						scha												0	0
Wizened	MoreP	Res-All		100	1	0	40	75	40				12	133	res-all		3	5	dmg-elem		6	9						scha												0	0
Ancient	MoreP	Res-All		100	1	0	60		60				6	133	res-all		5	8	dmg-elem		9	12						scha												0	0
Warm	MoreP	Fire%		100	1	0	14	70	10				24	133	res-fire		5	5										scha												0	0
Temperate	MoreP	Fire%		100	1	0	37		27				12	133	res-fire		7	7										scha												0	0
Summery	MoreP	Fire%		100	1	0	55		52				6	133	res-fire		10	10										scha												0	0
Electric	MoreP	Lightning%		100	1	0	14	70	10				24	133	res-ltng		5	5										scha												0	0
Voltaic	MoreP	Lightning%		100	1	0	37		27				12	133	res-ltng		7	7										scha												0	0
Galvanic	MoreP	Lightning%		100	1	0	55		52				6	133	res-ltng		10	10										scha												0	0
Cold	MoreP	Cold%		100	1	0	14	70	10				24	133	res-cold		5	5										scha												0	0
Numbing	MoreP	Cold%		100	1	0	37		27				12	133	res-cold		7	7										scha												0	0
Freezing	MoreP	Cold%		100	1	0	55		52				6	133	res-cold		10	10										scha												0	0
Poison	MoreP	Poison%		100	1	0	14	70	10				24	133	res-pois		5	5										scha												0	0
Toxic	MoreP	Poison%		100	1	0	37		27				12	133	res-pois		7	7										scha												0	0
Venom	MoreP	Poison%		100	1	0	55		52				6	133	res-pois		10	10										scha												0	0
Psychic	MoreP	Magic Res		100	0	0	14	70	10				24	133	res-mag		5	5										scha												0	0
Clairvoyant	MoreP	Magic Res		100	0	0	37		27				12	133	res-mag		7	7										scha												0	0
Prophetic	MoreP	Magic Res		100	0	0	55		52				6	133	res-mag		10	10										scha												0	0
Uncontrolled	MoreP	Fire%		100	1	0	40	60	40				3	133	res-fire		3	5	res-ltng		3	5						scha												0	0
Fissured	MoreP	Fire%		100	1	0	50		50				2	133	res-fire		4	7	res-ltng		4	7						scha												0	0
Volcanic	MoreP	Fire%		100	1	0	60		60				1	133	res-fire		5	10	res-ltng		5	10						scha												0	0
Incessant	MoreP	Lightning%		100	1	0	40	60	40				3	133	res-ltng		3	5	res-cold		3	5						scha												0	0
Unceasing	MoreP	Lightning%		100	1	0	50		50				2	133	res-ltng		4	7	res-cold		4	7						scha												0	0
Interminable	MoreP	Lightning%		100	1	0	60		60				1	133	res-ltng		5	10	res-cold		5	10						scha												0	0
Ambivalent	MoreP	Cold%		100	1	0	40	60	40				3	133	res-cold		3	5	res-fire		3	5						scha												0	0
Polarised	MoreP	Cold%		100	1	0	50		50				2	133	res-cold		4	7	res-fire		4	7						scha												0	0
Dichotic	MoreP	Cold%		100	1	0	60		60				1	133	res-cold		5	10	res-fire		5	10						scha												0	0
Regenerating	MoreP	Replenish Life +#		100	1	0	14	70	10				24	134	regen		5	5										scha												0	0
Reconstructing	MoreP	Replenish Life +#		100	1	0	37	75	27				12	134	regen		10	10										scha												0	0
Recreating	MoreP	Replenish Life +#		100	1	0	55		52				6	134	regen		20	20										scha												0	0
Inspiring	MoreP	Regenerate Mana		100	1	0	14	70	10				24	134	regen-mana		5	15										scha												0	0
Elated	MoreP	Regenerate Mana		100	1	0	37	75	27				12	134	regen-mana		10	20										scha												0	0
Exhilirating	MoreP	Regenerate Mana		100	1	0	55		52				6	134	regen-mana		20	30										scha												0	0
Energized	MoreP	Regenerate Mana		100	1	0	40		40				3	134	regen-mana		10	25	regen		5	8						scha												0	0
Thrilling	MoreP	Regenerate Mana		100	1	0	50		50				2	134	regen-mana		15	35	regen		8	12						scha												0	0
Breathtaking	MoreP	Regenerate Mana		100	1	0	60		60				1	134	regen-mana		20	45	regen		12	20						scha												0	0
Refreshing	MoreP	Mana-Kill		100	1	0	14	70	10				24	134	mana-kill		1	3										scha												0	0
Recharging	MoreP	Mana-Kill		100	1	0	37	75	27				12	134	mana-kill		2	4										scha												0	0
Rejuvinating	MoreP	Mana-Kill		100	1	0	55		52				6	134	mana-kill		3	5										scha												0	0
Leeching	MoreP	Heal-Kill		100	1	0	14	70	10				24	134	heal-kill		1	3										scha												0	0
Parasitic	MoreP	Heal-Kill		100	1	0	37	75	27				12	134	heal-kill		2	4										scha												0	0
Bloodsucking	MoreP	Heal-Kill		100	1	0	55		52				6	134	heal-kill		3	5										scha												0	0
Consuming	MoreP	Mana-Kill		100	1	0	40	25	40				3	134	mana-kill		1	2	heal-kill		1	2						scha												0	0
Overflowing	MoreP	Mana-Kill		100	1	0	50	45	50				2	134	mana-kill		1	3	heal-kill		1	3						scha												0	0
Overwhelming	MoreP	Mana-Kill		100	1	0	60		60				1	134	mana-kill		2	4	heal-kill		2	4						scha												0	0
Fiendish	MoreP	LifeSteal		100	1	0	14	55	10				18	134	lifesteal		2	2										scha												0	0
Malignant	MoreP	LifeSteal		100	1	0	37		27				8	134	lifesteal		3	3										scha												0	0
Vampiric	MoreP	LifeSteal		100	1	0	55		52				4	134	lifesteal		4	4										scha												0	0
Hector	MoreP	Mana-Kill		100	1	0	61	35	61				3	134	mana-kill		1	1	heal-kill		1	1						scha												0	0
Achilles	MoreP	Mana-Kill		100	1	0	71	65	71				2	134	mana-kill		2	2	heal-kill		2	2						scha												0	0
Hercules	MoreP	Mana-Kill		100	1	0	81		81				1	134	mana-kill		3	3	heal-kill		3	3						scha												0	0
Retain	MoreP	addxp		100	1	0	10		10				3	134	addxp		10	10										scha												0	0
Memorize	MoreP	addxp		100	1	0	50		45				3	134	addxp		10	10										scha												0	0
Master	MoreP	addxp		100	1	0	81		80				3	134	addxp		15	15										scha												0	0
Snowflake	MoreP	Dmg-Cold-Len 		100	1	1	25	30	18				6	137	cold-len		25	25	cold-min		6	9	cold-max		19	30	lblu	weap	circ											0	0
Shivering	MoreP	Dmg-Cold-Len 		100	1	1	35	40	26				4	137	cold-len		50	50	cold-min		10	15	cold-max		31	45	lblu	weap	circ											0	0
Boreal	MoreP	Dmg-Cold-Len 		100	1	1	50		40				2	137	cold-len		75	75	cold-min		16	23	cold-max		46	90	cblu	weap	circ											0	0
Hibernal	MoreP	Dmg-Cold-Len 		100	1	1	70		60				2	137	cold-len		100	100	cold-min		24	45	cold-max		91	140	cblu	weap												0	0
Snowflake	MoreP	Dmg-Cold-Len 		100	1	1	9	20	6				24	137	cold-len		25	25	cold-min		2	4	cold-max		4	5		lcha												0	0
Shivering	MoreP	Dmg-Cold-Len 		100	1	0	15	45	11				24	137	cold-len		25	25	cold-min		4	6	cold-max		6	8		lcha												0	0
Boreal	MoreP	Dmg-Cold-Len 		100	1	0	30		22				12	137	cold-len		25	25	cold-min		6	8	cold-max		10	15		lcha												0	0
Boreal	MoreP	Dmg-Cold-Len 		100	1	1	30		22				12	137	cold-len		25	25	cold-min		8	10	cold-max		12	18		lcha												0	0
Boreal	MoreP	Dmg-Cold-Len 		100	1	1	30		22				6	137	cold-len		25	25	cold-min		12	14	cold-max		20	25		lcha												0	0
Ember	MoreP	Dmg-Fire		100	1	1	25	30	18				6	138	fire-min		16	25	fire-max		31	60					dred	weap	circ											0	0
Smoldering	MoreP	Dmg-Fire		100	1	1	35	40	26				4	138	fire-min		26	50	fire-max		61	90					dred	weap	circ											0	0
Smoking	MoreP	Dmg-Fire		100	1	1	47		37				2	138	fire-min		51	80	fire-max		91	130					dred	weap	circ											0	0
Flaming	MoreP	Dmg-Fire		100	1	1	61		51				2	138	fire-min		81	120	fire-max		131	180					dred	weap												0	0
Scorching	MoreP	Dmg-Fire		100	1	1	77		67				2	138	fire-min		121	170	fire-max		181	240					dred	weap												0	0
Ember	MoreP	Dmg-Fire		100	1	0	5	45	3				24	138	fire-min		2	4	fire-max		6	8						lcha												0	0
Smoldering	MoreP	Dmg-Fire		100	1	0	15	55	11				12	138	fire-min		4	6	fire-max		10	15						lcha												0	0
Smoking	MoreP	Dmg-Fire		100	1	1	28		21				12	138	fire-min		6	8	fire-max		12	18						lcha												0	0
Flaming	MoreP	Dmg-Fire		100	1	1	43		35				6	138	fire-min		10	15	fire-max		20	25						lcha												0	0
Static	MoreP	Dmg-Ltng		100	1	1	25	40	18				6	139	ltng-min		1	1	ltng-max		49	120					lyel	weap	circ											0	0
Glowing	MoreP	Dmg-Ltng		100	1	1	34	55	25				4	139	ltng-min		1	1	ltng-max		121	180					lyel	weap	circ											0	0
Buzzing	MoreP	Dmg-Ltng		100	1	1	46		36				2	139	ltng-min		1	1	ltng-max		181	260					lyel	weap	circ											0	0
Arcing	MoreP	Dmg-Ltng		100	1	1	60		50				2	139	ltng-min		1	1	ltng-max		261	360					lyel	weap												0	0
Shocking	MoreP	Dmg-Ltng		100	1	1	76		66				2	139	ltng-min		1	1	ltng-max		361	480					lyel	weap												0	0
Static	MoreP	Dmg-Ltng		100	1	0	7	20	5				24	139	ltng-min		2	4	ltng-max		6	8						lcha												0	0
Glowing	MoreP	Dmg-Ltng		100	1	0	14	45	10				12	139	ltng-min		4	6	ltng-max		10	15						lcha												0	0
Arcing	MoreP	Dmg-Ltng		100	1	1	29		21				12	139	ltng-min		6	8	ltng-max		12	18						lcha												0	0
Shocking	MoreP	Dmg-Ltng		100	1	1	44		36				6	139	ltng-min		10	15	ltng-max		20	25						lcha												0	0
Septic	MoreP	Dmg-Pois		100	1	1	1	30	1				6	140	dmg-pois	50	31	31									dgrn	weap	circ											0	0
Envenomed	MoreP	Dmg-Pois		100	1	1	10	40	7				4	140	dmg-pois	75	41	41									dgrn	weap	circ											0	0
Corosive	MoreP	Dmg-Pois		100	1	1	20		15				2	140	dmg-pois	100	205	205									dgrn	weap	circ											0	0
Toxic	MoreP	Dmg-Pois		100	1	1	35		26				2	140	dmg-pois	125	308	308									dgrn	weap												0	0
Pestilent	MoreP	Dmg-Pois		100	1	1	50		37				2	140	dmg-pois	150	470	470									dgrn	weap												0	0
Septic	MoreP	Dmg-Pois		100	1	0	10	20	1				24	140	dmg-pois	75	220	280										lcha												0	0
Envenomed	MoreP	Dmg-Pois		100	1	0	25	45	9				12	140	dmg-pois	75	280	360										lcha												0	0
Toxic	MoreP	Dmg-Pois		100	1	1	40		20				12	140	dmg-pois	100	360	480										lcha												0	0
Pestilent	MoreP	Dmg-Pois		100	1	1	55		34				6	140	dmg-pois	125	480	560										lcha												0	0
Compact	MoreP	Increased Stack Size		100	1	1	1		1				12	141	stack		20	40										thro												0	0
Thin	MoreP	Increased Stack Size		100	1	1	17		12				10	141	stack		41	80										thro												0	0
Dense	MoreP	Increased Stack Size		100	1	1	38		30				8	141	stack		81	120										thro												0	0
Avatar	MoreP	Adds Fire/Lightning/Cold Damage		100	1	0	45	40	45				6	141	dmg-elem		10	20										lcha												0	0
Avatar	MoreP	Adds Fire/Lightning/Cold Damage		100	1	1	65		65				6	141	dmg-elem		20	40										lcha												0	0
Avatar	MoreP	Adds Fire/Lightning/Cold Damage		100	1	1	85		85				6	141	dmg-elem		40	60										lcha												0	0
Consecrated	MoreP	Att-Undead		100	1	1	1	35	1				8	142	att-undead		25	75	dmg-undead		25	75						weap							wand	orb				0	0
Pure	MoreP	Att-Undead		100	1	1	15	60	11				6	142	att-undead		76	175	dmg-undead		76	125					lgld	weap							wand	orb				0	0
Sacred	MoreP	Att-Undead		100	1	1	25		18				4	142	att-undead		175	250	dmg-undead		126	200					lgld	weap							wand	orb				0	0
Hallowed	MoreP	Att-Undead		100	1	1	35		27				2	142	att-undead		251	325	dmg-undead		201	275					lgld	weap							wand	orb				0	0
Divine	MoreP	Att-Undead		100	1	1	45		37				2	142	att-undead		326	450	dmg-undead		276	350					lgld	weap							wand	orb				0	0
Pearl	MoreP	Att-Undead		100	1	1	18		13				2	142	att-undead		25	50	dmg-undead		25	50						jewl												0	0
Hulking	MoreP	Adds Damage		100	0	0	45	40	45				6	143	dmg-norm		10	20										lcha												0	0
Hulking	MoreP	Adds Damage		100	0	1	65		65				6	143	dmg-norm		20	40										lcha												0	0
Hulking	MoreP	Adds Damage		100	0	1	85		85				6	143	dmg-norm		40	60										lcha												0	0
Precise1	MoreP	Att%		100	1	1	20	40	15				8	200	att%		5	9										weap	glov											0	0
Precise1	MoreP	Att%		100	1	1	40	70	30				6	200	att%		10	14										weap	glov											0	0
Fastidious1	MoreP	Att%		100	1	1	55		45				4	200	att%		15	19										weap	glov											0	0
Meticulous1	MoreP	Att%		100	1	1	70		60				4	200	att%		20	24										weap	glov											0	0
Veracious1	MoreP	Att%		100	1	1	85		75				2	200	att%		25	35										weap	glov											0	0
gnostics1	MoreP	+3 to [Skill] (Amazon only)		100	1	1	55	70	50				4	201	skill-rand	3	6	35										amul	circ	abow	ajav	bow								0	0
gnostics1	MoreP	+4 to [Skill] (Amazon only)		100	1	1	75		65				4	201	skill-rand	4	6	35										amul	circ	abow	ajav	bow								0	0
gnostics1	MoreP	+5 to [Skill] (Amazon only)		100	1	1	85		75				4	201	skill-rand	5	6	35										amul	circ	abow	ajav	bow								0	0
gnostics1	MoreP	+2 to [Skill] (Amazon only)		100	1	1	55	70	50				4	201	skill-rand	2	6	35										belt	ring	glov										0	0
gnostics1	MoreP	+3 to [Skill] (Amazon only)		100	1	1	75		65				4	201	skill-rand	3	6	35										belt	ring	glov										0	0
gnostics1	MoreP	+4 to [Skill] (Amazon only)		100	1	1	85		75				4	201	skill-rand	4	6	35										belt	ring	glov										0	0
gnostics1	MoreP	+3 to [Skill] (Paladin only)		100	1	1	55	70	50				4	201	skill-rand	3	96	125										amul	circ	ashd										0	0
